,last_name,first_name,birthday,gender,type,state,party
6836,Parsons,Herbert,1869-10-28,M,rep,NY,Republican
6838,Pearre,George,1860-07-16,M,rep,MD,Republican
6839,Perkins,George,1839-08-23,M,sen,CA,Republican
6840,Perkins,James,1847-11-04,M,rep,NY,Republican
6841,Pratt,Charles,1854-04-23,M,rep,PA,Republican
6842,Reeder,William,1849-08-28,M,rep,KS,Republican
6844,Reynolds,John,1848-03-05,M,rep,PA,Republican
6846,Root,Elihu,1845-02-15,M,sen,NY,Republican
6848,Scott,Charles,1860-09-07,M,rep,KS,Republican
6849,Sheffield,William,1857-06-01,M,rep,RI,Republican
6850,Snapp,Howard,1855-09-27,M,rep,IL,Republican
6851,Southwick,George,1863-03-07,M,rep,NY,Republican
6852,Sperry,Nehemiah,1827-07-10,M,rep,CT,Republican
6854,Stephenson,Isaac,1829-06-18,M,sen,WI,Republican
6855,Sturgiss,George,1842-08-16,M,rep,WV,Republican
6856,Swasey,John,1839-09-04,M,rep,ME,Republican
6857,Tawney,James,1855-01-03,M,rep,MN,Republican
6858,Tener,John,1863-07-25,M,rep,PA,Republican
6860,Thomas,William,1866-06-07,M,rep,OH,Republican
6862,Tirrell,Charles,1844-12-10,M,rep,MA,Republican
6865,Wanger,Irving,1852-03-05,M,rep,PA,Republican
6866,Washburn,Charles,1857-01-28,M,rep,MA,Republican
6868,Wheeler,Nelson,1841-11-04,M,rep,PA,Republican
6869,Wiley,William,1842-07-10,M,rep,NJ,Republican
6871,Young,Richard,1846-08-06,M,rep,NY,Republican
6876,Young,Lafayette,1848-05-10,M,sen,IA,Republican
6878,Ames,Butler,1871-08-22,M,rep,MA,Republican
6880,Andrews,William,1846-01-14,M,rep,NM,Republican
6881,Andrus,John,1841-02-16,M,rep,NY,Republican
6883,Bates,Arthur,1859-06-06,M,rep,PA,Republican
6884,Bingham,Henry,1841-12-04,M,rep,PA,Republican
6886,Bowman,Charles,1852-11-14,M,rep,PA,Republican
6887,Bradley,Thomas,1844-04-06,M,rep,NY,Republican
6890,Catlin,Theron,1878-05-16,M,rep,MO,Republican
6892,Clapp,Moses,1851-05-21,M,sen,MN,Republican
6893,Clark,Clarence,1851-04-16,M,sen,WY,Republican
6896,Crumpacker,Edgar,1851-05-27,M,rep,IN,Republican
6897,Currier,Frank,1853-10-30,M,rep,NH,Republican
6898,Curry,George,1861-04-03,M,rep,NM,Republican
6899,Dalzell,John,1845-04-19,M,rep,PA,Republican
6901,De Forest,Henry,1847-02-16,M,rep,NY,Republican
6904,Dodds,Francis,1858-06-09,M,rep,MI,Republican
6905,Draper,William,1841-06-24,M,rep,NY,Republican
6906,Driscoll,Michael,1851-02-09,M,rep,NY,Republican
6907,Dwight,John,1859-05-24,M,rep,NY,Republican
6911,Foster,David,1857-06-27,M,rep,VT,Republican
6912,Gardner,John,1845-10-17,M,rep,NJ,Republican
6919,Hanna,Louis,1861-08-09,M,rep,ND,Republican
6920,Harris,Robert,1854-11-08,M,rep,MA,Republican
6921,Hartman,Jesse,1853-06-18,M,rep,PA,Republican
6922,Heald,William,1864-08-27,M,rep,DE,Republican
6923,Henry,Edward,1836-02-10,M,rep,CT,Republican
6924,Higgins,Edwin,1874-07-02,M,rep,CT,Republican
6925,Howland,Leonard,1865-12-05,M,rep,OH,Republican
6926,Hubbard,Elbert,1849-08-19,M,rep,IA,Republican
6927,Jackson,Fred,1868-04-19,M,rep,KS,Republican
6929,Kendall,Nathan,1868-03-17,M,rep,IA,Republican
6932,Kopp,Arthur,1874-02-28,M,rep,WI,Republican
6935,Lawrence,George,1859-05-19,M,rep,MA,Republican
6939,Lippitt,Henry,1856-10-12,M,sen,RI,Republican
6941,Loudenslager,Henry,1852-05-22,M,rep,NJ,Republican
6943,Madison,Edmond,1865-12-18,M,rep,KS,Republican
6944,Malby,George,1857-09-16,M,rep,NY,Republican
6946,Matthews,Charles,1856-10-15,M,rep,PA,Republican
6948,McCall,Samuel,1851-02-28,M,rep,MA,Republican
6949,McCreary,George,1846-09-28,M,rep,PA,Republican
6951,McKinney,James,1852-04-14,M,rep,IL,Republican
6952,McMorran,Henry,1844-06-11,M,rep,MI,Republican
6953,Mitchell,Alexander,1860-10-11,M,rep,KS,Republican
6954,Moon,Reuben,1847-07-22,M,rep,PA,Republican
6956,Morse,Elmer,1870-05-11,M,rep,WI,Republican
6957,Needham,James,1864-09-17,M,rep,CA,Republican
6958,Nixon,George,1860-04-02,M,sen,NV,Republican
6959,Nye,Frank,1852-03-07,M,rep,MN,Republican
6961,Oliver,George,1848-01-26,M,sen,PA,Republican
6962,Olmsted,Marlin,1847-05-21,M,rep,PA,Republican
6963,Parran,Thomas,1860-02-12,M,rep,MD,Republican
6964,Pickett,Charles,1866-01-14,M,rep,IA,Republican
6965,Pray,Charles,1868-04-06,M,rep,MT,Republican
6966,Prince,George,1854-03-04,M,rep,IL,Republican
6971,Rees,Rollin,1865-01-10,M,rep,KS,Republican
6972,Reyburn,William,1882-12-17,M,rep,PA,Republican
6974,Simmons,James,1861-11-25,M,rep,NY,Republican
6975,Smith,Sylvester,1858-08-26,M,rep,CA,Republican
6976,Smith,Walter,1862-07-10,M,rep,IA,Republican
6977,Speer,Peter,1862-12-29,M,rep,PA,Republican
6980,Sutherland,George,1862-03-25,M,sen,UT,Republican
6982,Taylor,Edward,1869-08-10,M,rep,OH,Republican
6984,Thistlewood,Napoleon,1837-03-30,M,rep,IL,Republican
6986,Utter,George,1854-07-24,M,rep,RI,Republican
6987,Vreeland,Edward,1856-12-07,M,rep,NY,Republican
6988,Warburton,Stanton,1865-04-13,M,rep,WA,Republican
6990,Wedemeyer,William,1873-03-22,M,rep,MI,Republican
6993,Wood,Ira,1856-06-19,M,rep,NJ,Republican
6994,Works,John,1847-03-29,M,sen,CA,Republican
6995,Young,Isaac,1849-03-29,M,rep,KS,Republican
6996,du Pont,Henry,1838-07-30,M,sen,DE,Republican
6997,Catron,Thomas,1840-10-06,M,sen,NM,Republican
6998,Jackson,William,1868-01-11,M,sen,MD,Republican
6999,Massey,William,1856-10-07,M,sen,NV,Republican
7001,Sanders,Newell,1850-07-12,M,sen,TN,Republican
7002,Ainey,William,1864-04-08,M,rep,PA,Republican
7004,Avis,Samuel,1872-02-19,M,rep,WV,Republican
7008,Bartholdt,Richard,1855-11-02,M,rep,MO,Republican
7010,Barton,Silas,1872-05-21,M,rep,NE,Republican
7012,Bell,Charles,1857-06-11,M,rep,CA,Republican
7019,Burke,Charles,1861-04-01,M,rep,SD,Republican
7020,Burke,James,1867-10-21,M,rep,PA,Republican
7021,Burleigh,Edwin,1843-11-27,M,sen,ME,Republican
7048,Goff,Nathan,1843-02-09,M,sen,WV,Republican
7049,Goodwin,Forrest,1862-06-14,M,rep,ME,Republican
7063,Johnson,Jacob,1847-11-01,M,rep,UT,Republican
7070,Knowland,Joseph,1873-08-05,M,rep,CA,Republican
7074,Lafferty,Abraham,1875-06-10,M,rep,OR,Republican
7076,Langham,Jonathan,1861-08-04,M,rep,PA,Republican
7080,Lewis,Fred,1865-02-08,M,rep,PA,Republican
7081,Lindquist,Francis,1869-09-27,M,rep,MI,Republican
7086,Manahan,James,1866-03-12,M,rep,MN,Republican
7087,Martin,Eben,1855-04-12,M,rep,SD,Republican
7092,McGuire,Bird,1865-10-13,M,rep,OK,Republican
7093,Merritt,Edwin,1860-07-25,M,rep,NY,Republican
7097,Murdock,Victor,1871-03-18,M,rep,KS,Republican
7104,Patton,Charles,1859-07-05,M,rep,PA,Republican
7105,Payne,Sereno,1843-06-26,M,rep,NY,Republican
7109,Plumley,Frank,1844-12-17,M,rep,VT,Republican
7111,Prouty,Solomon,1854-01-17,M,rep,IA,Republican
7117,Rupley,Arthur,1868-11-13,M,rep,PA,Republican
7123,Smith,Samuel,1852-08-23,M,rep,MI,Republican
7124,Smith,William,1859-05-12,M,sen,MI,Republican
7125,Stevens,Frederick,1861-01-01,M,rep,MN,Republican
7142,Wallin,Samuel,1856-07-31,M,rep,NY,Republican
7146,Weeks,John,1860-04-11,M,sen,MA,Republican
7148,Wilder,William,1855-05-14,M,rep,MA,Republican
7150,Young,Horace,1850-08-04,M,rep,MI,Republican
7161,Barchfeld,Andrew,1863-05-18,M,rep,PA,Republican
7162,Beales,Cyrus,1877-12-16,M,rep,PA,Republican
7164,Benedict,Henry,1878-02-20,M,rep,CA,Republican
7165,Bennet,William,1870-11-09,M,rep,NY,Republican
7166,Brady,James,1862-06-12,M,sen,ID,Republican
7174,Charles,William,1861-04-03,M,rep,NY,Republican
7177,Coleman,William,1871-12-28,M,rep,PA,Republican
7179,Danforth,Henry,1854-06-14,M,rep,NY,Republican
7185,Gallinger,Jacob,1837-03-28,M,sen,NH,Republican
7187,Gronna,Asle,1858-12-10,M,sen,ND,Republican
7188,Guernsey,Frank,1866-10-15,M,rep,ME,Republican
7192,Hinds,Asher,1863-02-06,M,rep,ME,Republican
7193,Hopwood,Robert,1856-07-24,M,rep,PA,Republican
7194,Howell,Joseph,1857-02-17,M,rep,UT,Republican
7196,Humphrey,William,1862-03-31,M,rep,WA,Republican
7200,Keister,Abraham,1852-09-10,M,rep,PA,Republican
7203,Lafean,Daniel,1861-02-07,M,rep,PA,Republican
7206,Lindbergh,Charles,1859-01-20,M,rep,MN,Republican
7209,Loud,George,1852-06-18,M,rep,MI,Republican
7210,Matthews,Nelson,1852-04-14,M,rep,OH,Republican
7212,McCracken,Robert,1874-03-15,M,rep,ID,Republican
7215,Miller,Samuel,1840-04-19,M,rep,PA,Republican
7216,Miller,Thomas,1886-06-26,M,rep,DE,Republican
7217,Mooney,William,1855-06-15,M,rep,OH,Republican
7220,Moss,Hunter,1874-05-26,M,rep,WV,Republican
7224,North,Solomon,1853-05-24,M,rep,PA,Republican
7225,Oakey,Peter,1861-02-25,M,rep,CT,Republican
7229,Penrose,Boies,1860-11-01,M,sen,PA,Republican
7234,Roberts,Ernest,1858-11-22,M,rep,MA,Republican
7236,Russell,Joshua,1867-08-09,M,rep,OH,Republican
7237,Sherman,Lawrence,1858-11-08,M,sen,IL,Republican
7239,Smith,George,1864-05-28,M,rep,MN,Republican
7255,Williams,Seward,1870-11-07,M,rep,OH,Republican
7262,Austin,Richard,1857-08-26,M,rep,TN,Republican
7263,Bacon,Mark,1852-02-29,M,rep,MI,Republican
7268,Birch,William,1870-08-30,M,rep,NJ,Republican
7269,Bleakley,Orrin,1854-05-15,M,rep,PA,Republican
7271,Britt,James,1861-03-04,M,rep,NC,Republican
7274,Calder,William,1869-03-03,M,sen,NY,Republican
7275,Capstick,John,1856-09-02,M,rep,NJ,Republican
7276,Carter,William,1864-06-15,M,rep,MA,Republican
7277,Cary,William,1865-03-22,M,rep,WI,Republican
7278,Clark,Henry,1850-01-07,M,rep,PA,Republican
7280,Comstock,Daniel,1840-12-16,M,rep,IN,Republican
7283,Cooper,Edward,1873-02-26,M,rep,WV,Republican
7287,Davidson,James,1858-06-18,M,rep,WI,Republican
7291,Dillon,Charles,1853-12-18,M,rep,SD,Republican
7294,Drukker,Dow,1872-02-07,M,rep,NJ,Republican
7295,Essen,Frederick,1863-04-22,M,rep,MO,Republican
7296,Fairchild,George,1854-05-06,M,rep,NY,Republican
7300,Foss,George,1863-07-02,M,rep,IL,Republican
7302,France,Joseph,1873-10-11,M,sen,MD,Republican
7303,Francis,George,1883-08-12,M,rep,NY,Republican
7304,Frelinghuysen,Joseph,1869-03-12,M,sen,NJ,Republican
7305,Gardner,Augustus,1865-11-05,M,rep,MA,Republican
7307,Gray,Edward,1870-08-18,M,rep,NJ,Republican
7311,Hamilton,Charles,1874-01-23,M,rep,NY,Republican
7313,Hayes,Everis,1855-03-10,M,rep,CA,Republican
7314,Heaton,Robert,1873-07-01,M,rep,PA,Republican
7315,Heintz,Victor,1876-11-20,M,rep,OH,Republican
7316,Helgesen,Henry,1857-06-26,M,rep,ND,Republican
7319,Hill,Ebenezer,1845-08-04,M,rep,CT,Republican
7322,Hollingsworth,David,1844-11-21,M,rep,OH,Republican
7330,Kellogg,Frank,1856-12-22,M,sen,MN,Republican
7332,Knox,Philander,1853-05-06,M,sen,PA,Republican
7333,La Follette,William,1860-11-30,M,rep,WA,Republican
7338,McCumber,Porter,1858-02-03,M,sen,ND,Republican
7340,Meeker,Jacob,1878-10-07,M,rep,MO,Republican
7341,Miller,Clarence,1872-03-13,M,rep,MN,Republican
7343,New,Harry,1858-12-31,M,sen,IN,Republican
7344,Norton,Patrick,1876-05-17,M,rep,ND,Republican
7348,Page,Carroll,1843-01-10,M,sen,VT,Republican
7349,Poindexter,Miles,1868-04-22,M,sen,WA,Republican
7352,Powers,Caleb,1869-02-01,M,rep,KY,Republican
7353,Pratt,Harry,1864-11-11,M,rep,NY,Republican
7355,Roberts,Edwin,1870-12-12,M,rep,NV,Republican
7356,Rowland,Charles,1860-12-20,M,rep,PA,Republican
7358,Scott,George,1864-08-08,M,rep,IA,Republican
7359,Scott,John,1873-07-06,M,rep,PA,Republican
7368,Sterling,John,1857-02-01,M,rep,IL,Republican
7369,Sulloway,Cyrus,1839-06-08,M,rep,NH,Republican
7370,Sutherland,Howard,1865-09-08,M,sen,WV,Republican
7371,Swift,Oscar,1869-04-11,M,rep,NY,Republican
7372,Switzer,Robert,1863-03-06,M,rep,OH,Republican
7374,Templeton,Thomas,1867-11-08,M,rep,PA,Republican
7375,Townsend,Charles,1856-08-15,M,sen,MI,Republican
7376,Waldow,William,1882-08-26,M,rep,NY,Republican
7382,Woods,Frank,1868-12-11,M,rep,IA,Republican
7383,Baird,David,1839-04-07,M,sen,NJ,Republican
7385,Drew,Irving,1845-01-08,M,sen,NH,Republican
7390,Mulkey,Frederick,1874-01-06,M,sen,OR,Republican
7395,Andrews,William,1876-11-13,M,rep,MD,Republican
7397,Baer,John,1886-03-29,M,rep,ND,Republican
7398,Ball,Lewis,1861-09-21,M,sen,DE,Republican
7404,Browning,William,1850-04-11,M,rep,NJ,Republican
7412,Colt,LeBaron,1846-06-25,M,sen,RI,Republican
7413,Costello,Peter,1854-06-27,M,rep,PA,Republican
7414,Currie,Gilbert,1882-09-19,M,rep,MI,Republican
7421,Elkins,Davis,1876-01-24,M,sen,WV,Republican
7422,Ellsworth,Franklin,1879-07-10,M,rep,MN,Republican
7423,Emerson,Henry,1871-03-15,M,rep,OH,Republican
7424,Esch,John,1861-03-20,M,rep,WI,Republican
7427,Fall,Albert,1861-11-26,M,sen,NM,Republican
7428,Farr,John,1857-07-18,M,rep,PA,Republican
7431,Fuller,Alvan,1878-02-27,M,rep,MA,Republican
7435,Garland,Mahlon,1856-05-04,M,rep,PA,Republican
7438,Goodall,Louis,1851-09-23,M,rep,ME,Republican
7442,Hamilton,Edward,1857-12-09,M,rep,MI,Republican
7443,Haskell,Reuben,1878-10-05,M,rep,NY,Republican
7445,Hernández,Benigno,1862-02-13,M,rep,NM,Republican
7447,Hill,William,1876-03-23,M,rep,NY,Republican
7449,Hulings,Willis,1850-07-01,M,rep,PA,Republican
7452,Juul,Niels,1859-04-27,M,rep,IL,Republican
7453,Kennedy,Charles,1869-03-24,M,rep,IA,Republican
7454,Kenyon,William,1869-06-10,M,sen,IA,Republican
7458,MacCrate,John,1885-03-29,M,rep,NY,Republican
7462,McCormick,Joseph,1877-05-16,M,sen,IL,Republican
7466,Monahan,James,1855-01-12,M,rep,WI,Republican
7468,Moore,Joseph,1864-03-08,M,rep,PA,Republican
7469,Morgan,Dick,1853-12-06,M,rep,OK,Republican
7470,Nelson,Knute,1843-02-02,M,sen,MN,Republican
7471,Newberry,Truman,1864-11-05,M,sen,MI,Republican
7473,Nichols,Charles,1876-08-25,M,rep,MI,Republican
7478,Platt,Edmund,1865-02-02,M,rep,NY,Republican
7480,Ramsey,John,1862-04-25,M,rep,NJ,Republican
7482,Randall,Clifford,1876-12-25,M,rep,WI,Republican
7483,Robbins,Edward,1860-09-27,M,rep,PA,Republican
7486,Rowe,Frederick,1863-03-19,M,rep,NY,Republican
7488,Sanford,Rollin,1874-05-18,M,rep,NY,Republican
7491,Sells,Sam,1871-08-02,M,rep,TN,Republican
7498,Sterling,Thomas,1851-02-21,M,sen,SD,Republican
7500,Swindall,Charles,1876-02-13,M,rep,OK,Republican
7501,Swope,King,1893-08-10,M,rep,KY,Republican
7513,Wilson,William,1868-03-02,M,rep,IL,Republican
7517,Harding,Warren,1865-11-02,M,sen,OH,Republican
7518,Andrews,William,1854-12-17,M,rep,NE,Republican
7519,Ansorge,Martin,1882-01-01,M,rep,NY,Republican
7520,Appleby,Theodore,1864-10-10,M,rep,NJ,Republican
7521,Atkeson,William,1854-08-24,M,rep,MO,Republican
7522,Baldwin,Henry,1871-01-12,M,rep,HI,Republican
7523,Benham,John,1863-10-24,M,rep,IN,Republican
7524,Bird,Richard,1878-11-04,M,rep,KS,Republican
7526,Blakeney,Albert,1850-09-28,M,rep,MD,Republican
7527,Bland,Oscar,1877-11-21,M,rep,IN,Republican
7528,Bond,Charles,1877-05-29,M,rep,NY,Republican
7529,Bowers,George,1863-09-13,M,rep,WV,Republican
7530,Brandegee,Frank,1864-07-08,M,sen,CT,Republican
7531,Brennan,Vincent,1890-04-22,M,rep,MI,Republican
7533,Brooks,Edward,1867-06-14,M,rep,PA,Republican
7534,Brooks,Edwin,1868-09-20,M,rep,IL,Republican
7535,Brown,Joseph,1880-02-11,M,rep,TN,Republican
7536,Burke,William,1862-09-25,M,rep,PA,Republican
7537,Burroughs,Sherman,1870-02-06,M,rep,NH,Republican
7538,Bursum,Holm,1867-02-10,M,sen,NM,Republican
7539,Cameron,Ralph,1863-10-21,M,sen,AZ,Republican
7540,Campbell,Philip,1862-04-25,M,rep,KS,Republican
7541,Cannon,Joseph,1836-05-07,M,rep,IL,Republican
7542,Chandler,Thomas,1871-07-26,M,rep,OK,Republican
7543,Chandler,Walter,1867-12-08,M,rep,NY,Republican
7544,Classon,David,1870-09-27,M,rep,WI,Republican
7545,Clouse,Wynne,1883-08-29,M,rep,TN,Republican
7546,Codd,George,1869-12-07,M,rep,MI,Republican
7547,Connell,Charles,1864-09-22,M,rep,PA,Republican
7548,Copley,Ira,1864-10-25,M,rep,IL,Republican
7549,Coughlin,Clarence,1883-07-27,M,rep,PA,Republican
7550,Crago,Thomas,1866-08-08,M,rep,PA,Republican
7551,Crow,William,1870-03-10,M,sen,PA,Republican
7552,Cummins,Albert,1850-02-15,M,sen,IA,Republican
7554,Dillingham,William,1843-12-12,M,sen,VT,Republican
7555,Dunn,Thomas,1853-03-16,M,rep,NY,Republican
7556,Echols,Leonard,1871-10-30,M,rep,WV,Republican
7557,Elston,John,1874-02-10,M,rep,CA,Republican
7558,Ernst,Richard,1858-02-28,M,sen,KY,Republican
7559,Evans,Robert,1856-07-15,M,rep,NE,Republican
7561,Fordney,Joseph,1853-11-05,M,rep,MI,Republican
7562,Frankhauser,William,1863-03-05,M,rep,MI,Republican
7563,Gahn,Harry,1880-04-26,M,rep,OH,Republican
7564,Gensman,Lorraine,1878-08-26,M,rep,OK,Republican
7565,Gernerd,Fred,1879-11-22,M,rep,PA,Republican
7566,Good,James,1866-09-24,M,rep,IA,Republican
7567,Goodykoontz,Wells,1872-06-03,M,rep,WV,Republican
7568,Gould,Norman,1877-03-15,M,rep,NY,Republican
7570,Harreld,John,1872-01-24,M,sen,OK,Republican
7571,Hays,Edward,1872-04-28,M,rep,MO,Republican
7572,Henry,Lewis,1885-06-08,M,rep,NY,Republican
7573,Herrick,Manuel,1876-09-20,M,rep,OK,Republican
7574,Hicks,Frederick,1872-03-06,M,rep,NY,Republican
7575,Himes,Joseph,1885-08-15,M,rep,OH,Republican
7576,Hogan,Michael,1871-04-22,M,rep,NY,Republican
7577,Houghton,Alanson,1863-10-10,M,rep,NY,Republican
7578,Huck,Winnifred,1882-09-14,F,rep,IL,Republican
7579,Hukriede,Theodore,1878-11-09,M,rep,MO,Republican
7580,Humphrey,Augustin,1859-02-18,M,rep,NE,Republican
7581,Husted,James,1870-03-16,M,rep,NY,Republican
7582,Hutchinson,Elijah,1855-08-07,M,rep,NJ,Republican
7583,Ireland,Clifford,1878-02-14,M,rep,IL,Republican
7586,Jefferis,Albert,1868-12-07,M,rep,NE,Republican
7588,Jones,Evan,1872-10-23,M,rep,PA,Republican
7589,Kalanianaole,Jonah,1871-03-26,M,rep,HI,Republican
7590,Kelley,Patrick,1867-10-07,M,rep,MI,Republican
7591,Kennedy,Ambrose,1875-12-01,M,rep,RI,Republican
7592,Kinkaid,Moses,1856-01-24,M,rep,NE,Republican
7593,Kirkpatrick,William,1885-10-02,M,rep,PA,Republican
7594,Kissel,John,1864-07-31,M,rep,NY,Republican
7595,Kleczka,John,1885-05-06,M,rep,WI,Republican
7596,Kline,Ardolph,1858-02-21,M,rep,NY,Republican
7597,Kline,Isaac,1858-08-18,M,rep,PA,Republican
7598,Knight,Charles,1867-06-18,M,rep,OH,Republican
7599,Kraus,Milton,1866-06-26,M,rep,IN,Republican
7600,Kreider,Aaron,1863-06-26,M,rep,PA,Republican
7601,Ladd,Edwin,1859-12-13,M,sen,ND,Republican
7602,Lawrence,Henry,1868-01-31,M,rep,MO,Republican
7603,Layton,Caleb,1851-09-08,M,rep,DE,Republican
7604,Lee,Warren,1876-02-05,M,rep,NY,Republican
7605,Lenroot,Irvine,1869-01-31,M,sen,WI,Republican
7607,Lufkin,Willfred,1879-03-10,M,rep,MA,Republican
7608,Luhring,Oscar,1879-02-11,M,rep,IN,Republican
7609,Maloney,Robert,1881-02-03,M,rep,MA,Republican
7610,Mann,James,1856-10-20,M,rep,IL,Republican
7611,Mason,William,1850-07-07,M,rep,IL,Republican
7612,McArthur,Clifton,1879-06-10,M,rep,OR,Republican
7613,McCormick,Washington,1884-01-04,M,rep,MT,Republican
7614,McKinley,William,1856-09-05,M,sen,IL,Republican
7615,McLaughlin,Joseph,1867-06-09,M,rep,PA,Republican
7616,McPherson,Isaac,1868-03-08,M,rep,MO,Republican
7617,Millspaugh,Frank,1872-01-14,M,rep,MO,Republican
7618,Mondell,Franklin,1860-11-06,M,rep,WY,Republican
7619,Montoya,Néstor,1862-04-14,M,rep,NM,Republican
7620,Nelson,Adolphus,1872-03-28,M,rep,WI,Republican
7621,Nicholson,Samuel,1859-02-22,M,sen,CO,Republican
7622,Nolan,John,1874-01-14,M,rep,CA,Republican
7623,Norton,Miner,1857-05-11,M,rep,OH,Republican
7624,Ogden,Charles,1873-02-04,M,rep,KY,Republican
7625,Olpp,Archibald,1882-05-12,M,rep,NJ,Republican
7628,Parker,Richard,1848-08-06,M,rep,NJ,Republican
7630,Paul,John,1883-12-09,M,rep,VA,Republican
7631,Peters,John,1864-08-13,M,rep,ME,Republican
7632,Petersen,Andrew,1870-03-10,M,rep,NY,Republican
7633,Pringey,Joseph,1858-05-22,M,rep,OK,Republican
7634,Radcliffe,Amos,1870-01-16,M,rep,NJ,Republican
7636,Reavis,Charles,1870-09-05,M,rep,NE,Republican
7637,Reber,John,1858-02-01,M,rep,PA,Republican
7638,Rhodes,Marion,1868-01-04,M,rep,MO,Republican
7639,Ricketts,Edwin,1867-08-03,M,rep,OH,Republican
7640,Riddick,Carl,1872-02-25,M,rep,MT,Republican
7641,Robertson,Alice,1854-01-02,F,rep,OK,Republican
7642,Rodenberg,William,1865-10-30,M,rep,IL,Republican
7643,Rose,John,1856-05-18,M,rep,PA,Republican
7644,Rossdale,Albert,1878-10-23,M,rep,NY,Republican
7646,Ryan,Thomas,1890-06-17,M,rep,NY,Republican
7647,Scott,Lon,1888-09-25,M,rep,TN,Republican
7648,Shaw,Guy,1881-05-16,M,rep,IL,Republican
7649,Shelton,Samuel,1858-09-03,M,rep,MO,Republican
7650,Siegel,Isaac,1880-04-12,M,rep,NY,Republican
7652,Slemp,Campbell,1870-09-04,M,rep,VA,Republican
7653,Spencer,Selden,1862-09-16,M,sen,MO,Republican
7654,Stanfield,Robert,1877-07-09,M,sen,OR,Republican
7655,Steenerson,Halvor,1852-06-30,M,rep,MN,Republican
7656,Stiness,Walter,1854-03-13,M,rep,RI,Republican
7658,Sweet,Burton,1867-12-10,M,rep,IA,Republican
7662,Thorpe,Roy,1874-12-13,M,rep,NE,Republican
7664,Volk,Lester,1884-09-17,M,rep,NY,Republican
7665,Volstead,Andrew,1860-10-31,M,rep,MN,Republican
7666,Walsh,Joseph,1875-12-16,M,rep,MA,Republican
7668,Weller,Ovington,1862-01-23,M,sen,MD,Republican
7672,Pepper,George,1867-03-16,M,sen,PA,Republican
7673,Rawson,Charles,1867-05-29,M,sen,IA,Republican
7675,Anderson,Sydney,1881-09-18,M,rep,MN,Republican
7683,Cole,Raymond,1870-08-21,M,rep,OH,Republican
7687,Davis,Charles,1849-09-17,M,rep,MN,Republican
7691,Evans,Hiram,1863-03-17,M,rep,IA,Republican
7692,Fairfield,Louis,1858-10-15,M,rep,IN,Republican
7696,Fleetwood,Frederick,1868-09-27,M,rep,VT,Republican
7697,Foster,Israel,1873-01-12,M,rep,OH,Republican
7701,Graham,William,1872-02-07,M,rep,IL,Republican
7702,Greene,William,1841-04-28,M,rep,MA,Republican
7704,Hull,Harry,1864-03-12,M,rep,IA,Republican
7709,Kahn,Julius,1861-02-28,M,rep,CA,Republican
7711,La Follette,Robert,1855-06-14,M,sen,WI,Republican
7712,Larson,Oscar,1871-05-20,M,rep,MN,Republican
7713,Leach,Robert,1879-04-02,M,rep,MA,Republican
7715,Little,Edward,1858-12-14,M,rep,KS,Republican
7716,Lodge,Henry,1850-05-12,M,sen,MA,Republican
7718,MacLafferty,James,1871-02-27,M,rep,CA,Republican
7720,McKenzie,John,1860-02-18,M,rep,IL,Republican
7721,McLean,George,1857-10-07,M,sen,CT,Republican
7723,Miller,Edward,1880-07-22,M,rep,IL,Republican
7725,Moore,Allen,1869-09-30,M,rep,IL,Republican
7727,Moores,Merrill,1856-04-21,M,rep,IN,Republican
7729,Mott,Luther,1874-11-30,M,rep,NY,Republican
7730,Mudd,Sydney,1885-06-20,M,rep,MD,Republican
7731,Nolan,Mae,1886-09-20,F,rep,CA,Republican
7734,Osborne,Henry,1848-10-04,M,rep,CA,Republican
7735,Paige,Calvin,1848-05-20,M,rep,MA,Republican
7740,Reed,Stuart,1866-01-08,M,rep,WV,Republican
7743,Roach,Sidney,1876-07-25,M,rep,MO,Republican
7744,Rosenbloom,Benjamin,1880-06-03,M,rep,WV,Republican
7746,Sanders,Everett,1882-03-08,M,rep,IN,Republican
7750,Smith,John,1853-02-06,M,rep,MI,Republican
7751,Snyder,Homer,1863-12-06,M,rep,NY,Republican
7754,Towner,Horace,1855-10-23,M,rep,IA,Republican
7756,Ward,Charles,1879-04-27,M,rep,NY,Republican
7759,Webster,John,1877-02-22,M,rep,WA,Republican
7760,Wertz,George,1856-07-19,M,rep,PA,Republican
7762,Winslow,Samuel,1862-04-11,M,rep,MA,Republican
7765,Young,George,1870-12-11,M,rep,ND,Republican
7766,Butler,William,1861-01-29,M,sen,MA,Republican
7767,Means,Rice,1877-11-16,M,sen,CO,Republican
7768,Appleby,Stewart,1890-05-17,M,rep,NJ,Republican
7769,Bailey,Ralph,1878-07-14,M,rep,MO,Republican
7770,Bixler,Harris,1870-09-16,M,rep,PA,Republican
7772,Carpenter,Edmund,1865-06-27,M,rep,PA,Republican
7774,Churchill,George,1866-10-24,M,rep,MA,Republican
7776,Deneen,Charles,1863-05-04,M,sen,IL,Republican
7777,Edge,Walter,1873-11-20,M,sen,NJ,Republican
7778,Fairchild,Benjamin,1863-01-05,M,rep,NY,Republican
7779,Fernald,Bert,1858-04-03,M,sen,ME,Republican
7780,Flaherty,Lawrence,1878-07-04,M,rep,CA,Republican
7781,Fredericks,John,1869-09-10,M,rep,CA,Republican
7782,Fuller,Charles,1849-03-31,M,rep,IL,Republican
